PLAN,ISIN,VALOR,CUPON,FEC_VTO,VC_ACTUAL,NOM,TYPEB,SECTOR,RATING,VM,CUPON_CORRIDO,CALL,TIPO_PRODUCTO,TIR_MDO,DUR,TirContable,Frecuencia,PRECIO,EMISOR,PAIS,TIPO_CUPON,SENIORITY
u125,XS1557095616,"DTEL_FIN 1,375% 30/01/2027",1.38,1/30/2027,"498,606.14","500,000.00",B,CAH,BBB+,543115,6311.48,N,40,0.16,5.828,1.42,1.00,108.62,Deutsche Telekom AG,DE,Fixed excl,SENIOR UNSECURED
u125,XS1557096267,"DTEL_FIN 0,875% 30/01/2024",0.88,1/30/2024,"4,506,368.52","4,500,000.00",B,CAH,BBB+,4648230,36147.54,N,40,0.07,3.029,0.83,1.00,103.29,Deutsche Telekom AG,DE,Fixed excl,SENIOR UNSECURED
u125,XS1075995768,"MCDONALD'S CORP 2,625% 11/06/2029",2.63,6/11/2029,"2,188,661.45","2,000,000.00",B,CAD,BBB+,2382480,29198.63,N,40,0.48,7.692,1.43,1.00,119.12,McDonalds Group,US,Fixed excl,SENIOR UNSECURED
u125,ES00000128Q6,SPGB 2.35% 30/07/33,2.35,7/30/2033,"20,157,082.78","19,000,000.00",B,A99,BBB+,23989020,188386.3,N,40,0.30,11.187,1.80,1.00,126.26,Kingdom of Spain,ES,Fixed excl,SENIOR UNSECURED
u125,XS1550149204,ENELIM 1% 16/09/2024,1.00,9/16/2024,"2,994,186.16","2,900,000.00",B,CBA,BBB+,3018726,8421.92,N,40,-0.02,3.653,0.12,1.00,104.09,ENEL FINANCE INTL NV,NL,Fixed excl,SENIOR UNSECURED
u125,FR0013241361,"RENAULT 1,375 08/03/2024",1.38,12/8/2023,"1,498,537.56","1,500,000.00",B,CAC,BBB,1533570,16839.04,N,40,0.99,2.874,1.41,1.00,102.24,RENAULT SA,FR,Fixed excl,SENIOR UNSECURED
u125,FR0013241676,"ORANGE 1,5% 09/09/2027",1.50,6/9/2027,"1,792,794.95","1,800,000.00",B,CAF,BBB+,1977588,8358.9,N,40,0.04,6.177,1.57,1.00,109.87,ORANGE,FR,Fixed excl,SENIOR UNSECURED
u125,FR0013213295,EDF 1% 13/10/26,1.00,7/13/2026,"970,098.68","1,000,000.00",B,BAB,A-,1058030,2164.38,N,40,-0.01,5.403,1.57,1.00,105.80,EDF SA,FR,Fixed excl,SENIOR UNSECURED
u125,XS1410582586,"AIRBUS 0,78% 13/05/2026",0.88,2/13/2026,"2,974,126.46","3,000,000.00",B,CAB,A,3120720,16684.93,N,40,0.19,5.007,1.05,1.00,104.02,AIRBUS FINANCE BV,FR,Fixed excl,SENIOR UNSECURED
u125,XS1581375182,"A2A 1,25% 16/03/24",1.25,3/16/2024,"4,992,465.50","5,000,000.00",B,BAB,BBB,5216550,49657.53,N,40,0.20,3.14,1.30,1.00,104.33,A2A SpA,IT,Fixed excl,SENIOR UNSECURED
u125,XS1197833053,"COCA COLA ENTERP 1,125 09/03/2027",1.13,12/9/2026,"2,003,570.99","2,000,000.00",B,CAD,A+,2142940,18308.22,N,40,0.07,5.739,1.09,1.00,107.15,COCA COLA CO,US,Fixed excl,SENIOR UNSECURED
u125,XS1574672397,"COCA COLA ENTERP 0,5% 08/03/2024",0.50,3/8/2024,"1,984,027.67","2,000,000.00",B,CAD,A+,2045180,8164.38,N,40,-0.08,3.154,0.75,1.00,102.26,COCA COLA CO,US,Fixed excl,SENIOR UNSECURED
u125,FR0013245867,"GDF 1,50% 27/03/28",1.50,12/27/2027,"2,966,757.64","3,000,000.00",B,CBA,BBB+,3298410,34397.26,N,40,0.17,6.64,1.60,1.00,109.95,GDF_SUEZ,FR,Fixed excl,SENIOR UNSECURED
u125,XS1375955678,"IBM 1,75% 07/03/28",1.75,3/7/2028,"1,563,579.98","1,500,000.00",B,CAH,A,1678260,21503.42,N,40,0.28,6.76,1.13,1.00,111.88,International Business Machines Corp,US,Fixed excl,SENIOR UNSECURED
u125,XS1219462543,"REDESA 1,125% 24/04/2025",1.13,4/24/2025,"1,003,783.66","1,000,000.00",B,CBA,A-,1054300,7736.3,N,40,0.04,4.207,1.03,1.00,105.43,REDESA,ES,Fixed excl,SENIOR UNSECURED
u125,ES0205032024,"FERROVIAL 1,375% 31/03/2025",1.38,3/31/2025,"4,981,280.55","5,000,000.00",B,CAZ,BBB,5257700,51797.95,N,40,0.40,4.12,1.47,1.00,105.15,FERROVIAL EMISIONES,ES,Fixed excl,SENIOR UNSECURED
u125,FR0013230737,"RENAULT 0,75% 12/01/22",0.75,10/12/2021,"2,033,979.54","2,030,000.00",B,CAC,BBB,2042240.9,14725.82,N,40,0.91,0.773,0.50,1.00,100.60,RENAULT SA,FR,Fixed excl,SENIOR UNSECURED
u125,XS1588061777,"SNCF 1,875% 30/03/34",1.88,3/30/2034,"350,591.03","300,000.00",B,BAB,AA,368223,4253.42,N,40,0.24,11.899,0.55,1.00,122.74,Societe Nationale des Chemins de Fer Fra,FR,Fixed excl,SENIOR UNSECURED
u125,XS1589881785,"BMW 0,875% 03/04/25",0.88,4/3/2025,"1,994,482.51","2,000,000.00",B,CAC,A,2084140,13041.1,N,40,0.04,4.172,0.94,1.00,104.21,BMW Finance NV,NL,Fixed excl,SENIOR UNSECURED
u125,XS1596740453,"MRDGF 2,25% 11/04/29",2.25,1/11/2029,"994,659.49","1,000,000.00",B,CBZ,BBB-,1083940,16273.97,N,40,1.35,7.402,2.32,1.00,108.39,MADRIDLENA RED DE GAS FIN,ES,Fixed excl,SENIOR UNSECURED
u125,XS1072141861,"ADIFAL 3,5% 27/05/24",3.50,5/27/2024,"1,306,324.28","1,200,000.00",B,BAC,BBB,1355868,25084.93,N,40,0.28,3.22,0.85,1.00,112.99,ADIF ALTA VELOCIDAD,ES,Fixed excl,SENIOR UNSECURED
u125,EU000A1G0DT0,EFSF 1.25% 24/05/33,1.25,5/24/2033,"2,976,233.85","3,000,000.00",B,BD9,AA,3567900,22705.48,N,40,-0.20,11.564,1.32,1.00,118.93,European Financial Stability F,LU,Fixed excl,SENIOR UNSECURED
u125,XS1619312686,"AAPL 1,375% 24/05/2029",1.38,2/24/2029,"3,094,054.72","3,000,000.00",B,CAH,AA+,3335730,24976.03,N,40,0.10,7.746,0.97,1.00,111.19,APPLE INC,US,Fixed excl,SENIOR UNSECURED
u125,IT0005240350,BTPS 2.45% 01/09/33,2.45,9/1/2033,"4,479,595.34","4,500,000.00",B,A99,BBB-,5422230,36851.52,N,40,0.81,11.167,2.51,2.00,120.49,Italian Republic,IT,Fixed excl,SENIOR UNSECURED
u125,XS1617845679,IBM 1.5% 23/05/29,1.50,5/23/2029,"3,114,074.81","3,000,000.00",B,CAH,A,3340440,27369.86,N,40,0.24,7.925,1.02,1.00,111.35,International Business Machines Corp,US,Fixed excl,SENIOR UNSECURED
u125,IT0005177909,BTP 2.25% 01/09/36,2.25,9/1/2036,"4,263,175.45","4,500,000.00",B,A99,BBB-,5361885,33843.23,N,40,0.98,13.613,2.68,2.00,119.15,Italian Republic,IT,Fixed excl,SENIOR UNSECURED
u125,ES0440609347,CABKSM 1.625%  14/07/32,1.63,7/14/2032,"4,951,547.04","5,000,000.00",B,DDA,AA,5954850,37842.47,N,40,0.03,10.647,1.72,1.00,119.10,Caja de Ahorros y Pensiones de Barcelona,ES,Fixed excl,SENIOR SECURED
u125,ES00000124H4,"SPGB 5,15% 31/10/44",5.15,10/31/2044,"4,415,311.48","2,995,000.00",B,A99,BBB+,5920216.5,25777.51,N,40,0.72,17.415,2.49,1.00,197.67,Kingdom of Spain,ES,Fixed excl,SENIOR UNSECURED
u125,FR0013284254,"ENGIFP 1,375% 28/02/29",1.38,11/28/2028,"3,984,331.79","4,000,000.00",B,CBA,BBB+,4397040,46133.88,N,40,0.25,7.501,1.43,1.00,109.93,GDF_SUEZ,FR,Fixed excl,SENIOR UNSECURED
u125,XS1691781865,"HEIA 1,50% 03/10/29",1.50,7/3/2029,"2,482,606.65","2,500,000.00",B,CAD,BBB+,2793925,9143.84,N,40,0.15,8.062,1.59,1.00,111.76,HEINEKEN NV,NL,Fixed excl,SENIOR UNSECURED
u125,XS1717441726,UPS 1.50% 15/11/32,1.50,8/15/2032,"1,498,820.51","1,500,000.00",B,CAG,A-,1735845,2835.62,N,40,0.15,10.827,1.51,1.00,115.72,UNITED PARCEL SERVICES,US,Fixed excl,SENIOR UNSECURED
u125,XS1718316281,SOCGEN1.375% 13/01/2028,1.38,1/13/2028,"2,048,766.00","2,000,000.00",B,CCA,BBB,2126380,26523.22,N,40,0.65,6.694,1.01,1.00,106.32,Societe Generale,FR,Fixed excl,SENIOR UNSECURED
u125,XS1721423462,"VOD 1,125% 20/11/25",1.13,11/20/2025,"1,492,330.21","1,500,000.00",B,CAH,BBB,1581525,1895.55,N,40,0.04,4.783,1.23,1.00,105.44,Vodafone group PLC,GB,Fixed excl,SENIOR UNSECURED
u125,FR0013324357,"SANOFI 1,375 21/03/2030",1.38,3/21/2030,"5,940,582.96","6,000,000.00",B,CAD,A+,6783420,64417.81,N,40,0.07,8.685,1.49,1.00,113.06,SANOFI,FR,Fixed excl,SENIOR UNSECURED
u125,XS1828032513,"DEUTSCHE TELEKOM INT FIN 0,625% 01/12/22",0.63,12/1/2022,"2,005,456.65","2,000,000.00",B,CAH,BBB+,2032840,1027.4,N,40,-0.20,1.909,0.48,1.00,101.64,Deutsche Telekom Int Finance BV,NL,Fixed excl,SENIOR UNSECURED
u125,FR0013231743,"bpce 1,125% 18/01/2023",1.13,1/18/2023,"1,004,434.23","1,000,000.00",B,CCA,A-,1025800,10696.72,N,40,0.38,2.014,0.91,1.00,102.58,BPCE SA,FR,Fixed excl,SENIOR UNSECURED
u125,FR0013383346,"BPCE SFH 0,75% 27/11/2026",0.75,11/27/2026,"1,493,471.82","1,500,000.00",B,DDA,AAA,1603785,1047.95,N,40,-0.39,5.801,0.83,1.00,106.92,BPCE SA,FR,Fixed excl,SENIOR SECURED
u125,XS1756367147,KUNTA 1.25% 23.02.2033,1.25,2/23/2033,"683,633.16","600,000.00",B,BAB,AA+,700698,6393.44,N,40,-0.04,11.319,0.10,1.00,116.78,Municipality Finance PLC,FI,Fixed excl,SENIOR UNSECURED
u125,FR0013299591,OSEOFI 0.125% 25/11/2023,0.13,11/25/2023,"3,990,236.09","4,000,000.00",B,BAA,AA,4067760,493.15,N,40,-0.45,2.9,0.21,1.00,101.69,BPIFRANCE FINANCEMENT SA,FR,Fixed excl,SENIOR UNSECURED
u125,XS1948612905,BMW 0.625 06/10/2023,0.63,10/6/2023,"1,993,421.83","2,000,000.00",B,CAC,A,2041600,2945.21,N,40,-0.07,2.743,0.75,1.00,102.08,BMW Finance NV,NL,Fixed excl,SENIOR UNSECURED
u125,XS1951084638,SVEGNO 0.5 12/02/2026,0.50,2/12/2026,"4,495,011.14","4,500,000.00",B,DDA,AAA,4704795,19856.56,N,40,-0.30,5.046,0.52,1.00,104.55,Sparebanken Vest Boligkreditt SA,NO,Fixed excl,SENIOR SECURED
u125,ES0000012E69,"SPGB 1,85 30/07/2035",1.85,7/30/2035,"2,001,364.21","1,800,000.00",B,A99,A-,2180430,14049.86,N,40,0.41,13.057,1.02,1.00,121.14,Kingdom of Spain,ES,Fixed excl,SENIOR UNSECURED
u125,ES0000012E51,"ESTADO 1,45% 30/04/2029",1.45,4/30/2029,"6,689,877.18","6,000,000.00",B,A99,A-,6779880,58397.26,N,40,0.01,7.876,0.07,1.00,113.00,Kingdom of Spain,ES,Fixed excl,SENIOR UNSECURED
u125,XS1968846532,"CAIXA 1,125% 27/03/2026",1.13,3/27/2026,"1,993,368.66","2,000,000.00",B,CCA,BBB+,2098520,17198.63,N,40,0.34,5.08,1.19,1.00,104.93,Caja de Ahorros y Pensiones de Barcelona,ES,Fixed excl,SENIOR UNSECURED
u125,XS1001749289,MICROSOFT CORP 3.125 06/12/2028,3.13,9/6/2028,"1,708,023.00","1,400,000.00",B,CAF,AAA,1762222,2996.58,N,40,-0.19,7.032,0.23,1.00,125.87,MICROSOFT CORP,US,Fixed excl,SENIOR UNSECURED
u125,XS2107315470,"ENIIM 0,625% 01/2030",0.63,1/23/2030,"2,001,442.74","2,000,000.00",B,CAE,A-,2064160,11714.48,N,40,0.33,8.805,0.62,1.00,103.21,ENI SpA,IT,Fixed excl,SENIOR UNSECURED
u125,XS2109606603,"NEDWBK 0,05% 28/01/2030",0.05,1/28/2030,"1,492,577.09","1,500,000.00",B,CCA,AAA,1544625,692.62,N,40,-0.27,9.057,0.10,1.00,102.98,Nederlandse Waterschapsbank,NL,Fixed excl,SENIOR UNSECURED
u125,FR0013463676,"EFFP 0,75% 27/11/2031",0.75,11/27/2031,"1,124,243.31","1,100,000.00",B,CAD,A,1147949,768.49,N,40,0.35,10.531,0.54,1.00,104.36,ESSILORLUXOTTICA,FR,Fixed excl,SENIOR UNSECURED
u125,XS2079716937,"AAPL 0,5% 15/11/2031",0.50,8/15/2031,"707,861.72","700,000.00",B,CAH,AA+,733432,441.1,N,40,0.05,10.385,0.39,1.00,104.78,APPLE INC,US,Fixed excl,SENIOR UNSECURED
u125,FR0013409844,"SANFP 0,875% 21/03/2029",0.88,3/21/2029,"5,298,584.05","5,000,000.00",B,CAD,A+,5397050,34160.96,N,40,-0.01,7.934,0.14,1.00,107.94,SANOFI,FR,Fixed excl,SENIOR UNSECURED
u125,XS2102380776,"DBAHN 0,75% 16/07/2035",0.75,7/16/2035,"1,650,426.53","1,600,000.00",B,CAG,AA,1717952,5523.29,N,40,0.26,13.834,0.52,1.00,107.37,Deutsche Bahn Finance BV,DE,Fixed excl,SENIOR UNSECURED
u125,FR0013480514,"CRH 0,25% 07/02/2035",0.25,2/7/2035,"8,031,456.68","8,100,000.00",B,DDA,AAA,8455428,18147.54,N,40,-0.04,13.856,0.31,1.00,104.39,Caisse Refinancement de lHabitat,FR,Fixed excl,SENIOR SECURED
u125,FR0013482841,"MCFP 0,375% 11/02/2031",0.38,2/11/2031,"3,385,603.16","3,400,000.00",B,CAC,A+,3470142,11286.89,N,40,0.20,9.922,0.42,1.00,102.06,LVMH Moet Hennessy Louis Vuitton,FR,Fixed excl,SENIOR UNSECURED
u125,FR0013508694,"LA POSTE 1,375 21/04/2032",1.38,4/21/2032,"2,495,259.38","2,500,000.00",B,BAB,A,2767250,23921.23,N,40,0.49,10.536,1.39,1.00,110.69,LA POSTE,FR,Fixed excl,SENIOR UNSECURED
u125,XS1458408306,GOLDMAN SACHS IV 27/07/2021,0.49,7/27/2021,"1,001,525.49","1,000,000.00",B,CCB,A-,1005180,881.11,N,41,-0.28,0.074,0.19,4.00,100.52,Goldman Sachs Group Inc/The,US,Floater (v,SENIOR UNSECURED
u125,XS1568906421,SNAM SPA IV 21/02/2022,0.07,2/21/2022,"1,999,505.77","2,000,000.00",B,CAE,BBB+,2004780,154.11,N,41,-0.14,0.145,0.08,4.00,100.24,SNAM SPA,IT,Floater (v,SENIOR UNSECURED
u125,FR0013250685,REANULT IV 4/2021,0.14,4/12/2021,"124,982.26","125,000.00",B,CAC,BBB,125061.25,40,N,41,0.05,0.033,0.16,4.00,100.05,RENAULT SA,FR,Floater (v,SENIOR SECURED
u125,XS1788584321,BBVA IV 09/03/2023,0.07,3/9/2023,"3,005,149.08","3,000,000.00",B,CCA,BBB+,3012210,124.67,N,41,-0.13,0.186,-0.02,4.00,100.41,Banco Bilbao Vizcaya Argentaria SA,ES,Floater (v,SENIOR UNSECURED
u125,IT0001247284,BUONI POLIENNALI STRIP  0%  01/11/2021,0.00,11/1/2021,"951,630.05","955,000.00",B,A99,BBB-,959605.42,0,N,42,-0.57,0.833,0.42,0.00,100.48,Italian Republic,IT,Zero bonds,SENIOR UNSECURED
u125,ES00000120O8,BON Y OBLI EST PRINCIPAL  0%  30/07/2040,0.00,7/30/2040,"8,611,939.82","10,000,000.00",B,A99,A-,8603100,0,N,42,0.77,19.589,0.77,0.00,86.03,Kingdom of Spain,ES,Zero bonds,SENIOR UNSECURED
u130,ES0000012932,"ESTADO 4,20% 01/37",4.20,1/31/2037,"1,127,004.64","1,200,000.00",B,A99,BBB+,1911324,46131.15,N,40,0.58,12.748,4.75,1.00,159.28,Kingdom of Spain,ES,Fixed excl,SENIOR UNSECURED
u130,ES0000011868,ESTADO6%E/01-29,6.00,1/31/2029,"2,958,246.01","3,000,000.00",B,A99,BBB+,4494000,164754.1,N,40,0.42,6.702,6.22,1.00,149.80,Kingdom of Spain,ES,Fixed excl,SENIOR UNSECURED
u130,ES0312342019,"AYTCED 3,75%",3.75,6/30/2025,"1,172,571.11","1,200,000.00",B,DDA,A-,1417140,22684.93,N,40,0.13,4.184,4.32,1.00,118.10,AyT Cedulas Cajas FTA,ES,Fixed excl,SENIOR SECURED
u130,ES00000122E5,"ESTADO4,65 0725",4.65,7/30/2025,"4,620,068.72","4,800,000.00",B,A99,BBB+,5934096,94172.05,N,40,-0.07,4.205,5.59,1.00,123.63,Kingdom of Spain,ES,Fixed excl,SENIOR UNSECURED
u130,ES0413211121,"BBVA 3,5% 24/01/2021",3.50,1/24/2021,"999,822.98","1,000,000.00",B,DDA,AA+,1002200,32704.92,N,40,60.23,0.066,3.56,1.00,100.22,Banco Bilbao Vizcaya Argentaria SA,ES,Fixed excl,SENIOR SECURED
u130,XS0458749826,"NTGYSM 5,125% 02/11/2021",5.13,11/2/2021,"910,689.91","900,000.00",B,CBB,BBB,940005,7455.82,N,40,0.78,0.836,3.65,1.00,104.45,Naturgy Capital Markets SA,ES,Fixed excl,SENIOR UNSECURED
u130,XS0874864860,TEF 3.987% 23/01/2023,3.99,1/23/2023,"996,001.12","1,000,000.00",B,CAH,BBB-,1086360,37364.51,N,40,1.55,1.955,4.19,1.00,108.64,Telefonica Emisiones SAU,ES,Fixed excl,SENIOR UNSECURED
u130,IT0004988553,UCIM 3% 31/01/2024,3.00,1/31/2024,"1,007,437.80","1,000,000.00",B,DDA,AA-,1105750,27459.02,N,40,0.44,2.923,2.74,1.00,110.58,UniCredit SpA,IT,Fixed excl,SENIOR SECURED
u130,XS0877622034,"BMW 2,375% 24/01/2023",2.38,1/24/2023,"1,003,213.45","1,000,000.00",B,CAC,A,1053920,22192.62,N,40,0.82,1.997,2.21,1.00,105.39,BMW Finance NV,NL,Fixed excl,SENIOR UNSECURED
u130,FR0010800540,"EDF 4,625% 11/09/2024",4.63,9/11/2024,"1,067,365.15","1,000,000.00",B,BAB,A-,1174450,14065.07,N,40,0.26,3.464,2.68,1.00,117.45,EDF SA,FR,Fixed excl,SENIOR UNSECURED
u130,XS0071948540,UNION BANK SWITZ FIN NV  0%  29/01/2027,0.00,1/29/2027,"1,954,893.62","2,788,867.26",B,CCA,AA-,2827430.8,0,N,42,-0.23,6.079,6.02,0.00,101.38,UBS FINANCE CURACAO NV,CW,Zero bonds,SENIOR UNSECURED
u130,ES0000012668,BON Y OBLIG ESTADO STRIP  0%  30/07/2021,0.00,7/30/2021,"4,075,093.43","4,200,000.00",B,A99,A-,4213043.35,0,N,42,-0.53,0.575,5.36,0.00,100.31,Kingdom of Spain,ES,Zero bonds,SENIOR UNSECURED
u130,ES0000012734,BON Y OBLIG ESTADO STRIP  0%  30/07/2028,0.00,7/30/2028,"4,510,674.47","6,500,000.00",B,A99,A-,6591953.55,0,N,42,-0.19,7.584,4.94,0.00,101.41,Kingdom of Spain,ES,Zero bonds,SENIOR UNSECURED
u130,ES0000012742,BON Y OBLIG ESTADO STRIP  0%  30/07/2029,0.00,7/30/2029,"1,507,662.93","2,500,000.00",B,A99,A-,2518495.3,0,N,42,-0.09,8.581,6.07,0.00,100.74,Kingdom of Spain,ES,Zero bonds,SENIOR UNSECURED
u130,ES0000012759,BON Y OBLIG ESTADO STRIP  0%  30/07/2030,0.00,7/30/2030,"3,757,785.69","6,000,000.00",B,A99,A-,5994350.64,0,N,42,0.01,9.581,5.01,0.00,99.91,Kingdom of Spain,ES,Zero bonds,SENIOR UNSECURED
u130,ES0000012692,BON Y OBLIG ESTADO STRIP  0%  30/07/2024,0.00,7/30/2024,"3,004,814.35","3,682,500.00",B,A99,A-,3749721.24,0,N,42,-0.50,3.578,5.85,0.00,101.83,Kingdom of Spain,ES,Zero bonds,SENIOR UNSECURED
u130,ES0000012593,BON Y OBLI EST PRINCIPAL  0%  30/07/2032,0.00,7/30/2032,"2,640,680.37","5,200,000.00",B,A99,A-,5099540.47,0,N,42,0.17,11.584,6.03,0.00,98.07,Kingdom of Spain,ES,Zero bonds,SENIOR UNSECURED
u130,FR0000578593,FRANCE O.A.T. STRIP  0%  25/10/2031,0.00,10/25/2031,"15,535,886.99","24,500,000.00",B,A99,AA,25397925,0,N,42,-0.33,10.825,4.30,0.00,103.67,French Republic,FR,Zero bonds,SENIOR UNSECURED
u130,ES0000011876,BON Y OBLI EST PRINCIPAL  0%  31/01/2029,0.00,1/31/2029,"749,368.57","1,200,000.00",B,A99,A-,1212126.04,0,N,42,-0.12,8.088,6.00,0.00,101.01,Kingdom of Spain,ES,Zero bonds,SENIOR UNSECURED
u130,ES0000012007,BON Y OBLIG ESTADO STRIP  0%  31/01/2026,0.00,1/31/2026,"1,548,519.49","2,000,000.00",B,A99,A-,2041551.28,0,N,42,-0.40,5.09,5.15,0.00,102.08,Kingdom of Spain,ES,Zero bonds,SENIOR UNSECURED
u130,ES00000122U1,"STRIP""0"" 07/25",0.00,7/30/2025,"1,545,972.02","2,000,000.00",B,A99,A-,2033700,0,N,42,-0.36,4.578,5.79,0.00,101.69,Kingdom of Spain,ES,Zero bonds,SENIOR UNSECURED
u130,IT0004869324,ITALY BTPS HYBRID,0.00,11/1/2022,"3,480,382.73","3,875,000.00",B,A99,BBB-,3901658.64,0,N,42,-0.37,1.833,6.03,0.00,100.69,Italian Republic,IT,Zero bonds,SENIOR UNSECURED
u130,IT0004848435,ITALY BTPS HYBRID,0.00,11/1/2023,"3,161,413.10","3,750,000.00",B,A99,BBB-,3782246.74,0,N,42,-0.30,2.833,6.21,0.00,100.86,Italian Republic,IT,Zero bonds,SENIOR UNSECURED
u201,,Drawable BondsSG_ACCEPT31.07.2030,0.00,7/31/2030,"8,607,688.55","11,196,823.00",B,CCA,A-,10928247.79,0,,54AL03,0.57,4.303,6.40,,0.00,Societe Generale Acceptance,NL,Zero bonds,SUBORDINATED SENIOR
u201,,SPVABN_AMRO31.07.2030,0.00,7/31/2030,"8,595,968.37","11,196,881.00",B,CCA,AAA,11326251.84,0,,54AL04,-0.27,4.303,6.44,,0.00,ABN Amro Bank NV,NL,Zero bonds,SUBORDINATED SENIOR
u202,,Fiduciary depositJP_MORGAN28.12.2040,0.00,12/28/2040,"15,145,029.04","19,654,652.31",B,CCA,A+,19210479.58,0,,54AL01,0.32,7.135,4.11,,0.00,JP Morgan Chase Bank NA,US,Zero bonds,SENIOR UNSECURED
u202,ES0200130369,"INSTITUT CREDITO OFICIAL  6,75%  28/12/2026",6.75,12/28/2026,"472,082.58","466,625.80",B,BAA,A-,672588.4,258.88,N,40,-0.48,5.28,6.51,1.00,144.14,Instituto de Cr馘ito Oficial,ES,Fixed excl,SENIOR UNSECURED
u202,ES0414950644,"CAJA MM4,125%",4.13,3/24/2036,"2,529,201.67","2,000,000.00",B,DDA,AA,3237500,63739.73,N,40,0.21,12.243,2.08,1.00,161.88,Bankia,ES,Fixed excl,SENIOR SECURED
u202,ES0312342019,"AYTCED 3,75%",3.75,6/30/2025,"3,840,856.07","3,400,000.00",B,DDA,A-,4015230,64273.97,N,40,0.13,4.184,0.80,1.00,118.10,AyT Cedulas Cajas FTA,ES,Fixed excl,SENIOR SECURED
u202,ES0371622020,"TDA.4,25% 04/31",4.25,4/10/2031,"9,894,488.74","8,000,000.00",B,DDA,A-,11592800,246849.32,N,40,0.15,8.698,1.72,1.00,144.91,Cedulas TDA,ES,Fixed excl,SENIOR SECURED
u206,,Structured LT depositBBVA31.01.2027,0.00,1/31/2027,"1,954,476.85","2,343,947.00",B,CCA,A-,2363998.01,0,,54AL02,-0.25,3.44,5.58,,0.00,Banco Bilbao Vizcaya Argentaria SA,ES,Zero bonds,SENIOR UNSECURED
u206,,Structured LT depositBSCH_LON28.12.2029,0.00,12/28/2029,"10,140,212.73","14,010,307.69",B,CCA,A-,14030560.72,0,,54AL02,-0.02,6.042,5.78,,0.00,BSCH London Branch,GB,Zero bonds,SENIOR UNSECURED
u206,,Structured LT depositCOMMERZ24.07.2029,0.00,7/24/2029,"7,459,446.38","9,568,114.00",B,CCA,BBB,9590090.26,0,,54AL02,-0.05,4.616,5.89,,0.00,Commerzbank AG,DE,Zero bonds,SENIOR UNSECURED
u206,,Structured LT depositCOMMERZ25.01.2029,0.00,1/25/2029,"10,201,260.80","11,935,113.00",B,CCA,BBB,12002042.3,0,,54AL02,-0.15,3.699,4.52,,0.00,Commerzbank AG,DE,Zero bonds,SENIOR UNSECURED
u206,,Structured LT depositCOMMERZ24.07.2029,0.00,7/24/2029,"3,936,263.00","4,923,956.93",B,CCA,BBB,4936110.23,0,,54AL02,-0.05,4.914,4.86,,0.00,Commerzbank AG,DE,Zero bonds,SENIOR UNSECURED
u206,ES0213679030,BANKINTER SA  6%  18/12/2028,6.00,12/18/2028,"1,200,318.19","1,202,024.21",B,CCA,BBB,1540589.74,2568.71,N,40,2.14,6.844,6.02,1.00,128.17,Bankinter SA,ES,Fixed excl,SUBORDINATED
u206,ES0213469580,"EUROPEAN INVESTMENT BANK  8,5%  17/06/2021",8.50,6/17/2021,"1,512,309.56","1,502,530.26",B,BD9,AAA,1565400.66,68931.15,N,40,9.22,0.458,6.86,1.00,104.18,European Investment Bank,LU,Fixed excl,SENIOR UNSECURED
u206,ES0000012932,"ESTADO 4,20% 01/37",4.20,1/31/2037,"3,341,531.14","4,000,000.00",B,A99,BBB+,6371080,153770.49,N,40,0.58,12.748,5.80,1.00,159.28,Kingdom of Spain,ES,Fixed excl,SENIOR UNSECURED
u206,ES0000011868,ESTADO6%E/01-29,6.00,1/31/2029,"47,669,016.74","42,950,000.00",B,A99,BBB+,64339100,2358729.51,N,40,0.42,6.702,4.36,1.00,149.80,Kingdom of Spain,ES,Fixed excl,SENIOR UNSECURED
u206,ES0000012411,"ESTADO 5,75% 07/32",5.75,7/30/2032,"11,977,801.29","12,000,000.00",B,A99,BBB+,19729800,291123.29,N,40,0.30,9.348,5.77,1.00,164.42,Kingdom of Spain,ES,Fixed excl,SENIOR UNSECURED
u206,ES00000121S7,"ESTADO4,7 07/41",4.70,7/30/2041,"13,010,927.47","15,000,000.00",B,A99,BBB+,26881500,297452.05,N,40,0.67,15.564,5.82,1.00,179.21,Kingdom of Spain,ES,Fixed excl,SENIOR UNSECURED
u206,ES00000120N0,"ESTADO4,9 07/40",4.90,7/30/2040,"2,154,118.44","2,400,000.00",B,A99,BBB+,4341240,49617.53,N,40,0.61,14.834,5.78,1.00,180.89,Kingdom of Spain,ES,Fixed excl,SENIOR UNSECURED
u206,ES00000123C7,"ESTADO5,9 07/26",5.90,7/30/2026,"9,067,863.24","9,000,000.00",B,A99,BBB+,12182310,224038.36,N,40,0.01,4.933,5.73,1.00,135.36,Kingdom of Spain,ES,Fixed excl,SENIOR UNSECURED
u206,XS0094653325,CMZB5.2 03/29,5.20,3/1/2029,"3,000,114.04","3,000,000.00",B,CCA,BBB+,4140942.51,130433.33,N,40,0.90,6.908,5.19,1.00,138.03,Commerzbank AG,DE,Fixed excl,SENIOR UNSECURED
u206,ES0413790264,"POPSM 5,28% 28/06/2029",5.28,6/28/2029,"14,710,033.99","14,700,000.00",B,DDA,AA,21797970.26,395522.63,N,40,-0.07,7.219,5.26,1.00,148.29,Banco Popular Espanol SA,ES,Fixed excl,SENIOR SECURED
